,date,rating,review
69,"Nov 14, 2021",9,"It's definitely not as strong an impression as it was on first viewing, which makes perfect sense, but I still think the film was extremely successful on multiple levels. One of the better things is that the three-hour film is not boring at any point, it seemed to me to last ""only"" two hours, which is not easy to achieve. I also look at this film as the finale or the last episode of a series you've been watching for years, which on the one hand is actually true. So much has happened before this film, so many characters and events. This film is just the crown of it all, one big rounded whole. It is obvious that the Russo brothers had a plan because it is obvious that they paid attention to details and some smaller moments that real fans will easily recognize. Of course I have some objections that are related to certain characters and some scenes, but given the type of film and how much the film offers, I can just get over it and forget about it. I think this Marvel project is unrepeatable and it's something we should appreciate no matter what you think of movies like this."
70,"Apr 28, 2019",6,"This movie is so full of cliches, it is so unoriginal and filled with stale humour that you just shouldn't do something as bad as watching this to yourself."
71,"Apr 29, 2019",10,"The 22-movie Infinity Saga of the MCU comes to a close in its best film yet. Avengers: Endgame is everything we wanted and more. It's hilarious, it's action-packed, and has one of the best scenes I've ever seen in a superhero film, let alone any movie. It's full of fan service and nods to the previous films. I don't really have any issues with the film, at least those that are not spoilers anyway. If I had one non-spoiler issue with the film it would be fact that the first hour is a bit slow but afterwards it picks up and never stops. Really any complaints I have with this film is shut out by everything else. My complaints are just nitpicks. It fits its three hour runtime very well and provides a highly satisfying end to the 11 year saga that began with Iron Man in 2008. The MCU has set a new direction and I can't wait to see what happens next."
72,"Nov 3, 2019",10,Great movie i almost cried and great ending to the series of movies
73,"May 2, 2019",10,"It's every marvel fans dream come to reality, people can nip pick the time travel but that's not really a flaw because they done it right by giving the fans what they want, the movie has lot of fan services but it never hurts the plot it actually helps it and it shows how much the russo brothers cared about this universe, by time the movie ends you feel like a life time has past, the end of an era."
74,"Mar 21, 2021",10,Not a good film. Took me a few watches to realize.
75,"Apr 24, 2019",10,"The climax that all fans deserve. Marvel still pulls out surprises that you couldn't dream of, allowing this to earn a spot anongst some of the greatest films made. The length yields an utterly satisfying scene, but honours the 11 years of the studio with the perfect ending."
76,"Apr 28, 2019",6,"Honestly: at the 2 hour mark i was checking my watch to try and figure out how much more I had to put up with before it made sense. The storyline was sporadic, and bounced around so much that it just got confusing and boring. I have no intent, nor interest, to watch it again"
77,"Jun 14, 2024",9,"This film is an emotional rollercoaster with some of the coolest superhero plot lines ever drawn up. It's straight up the most epic Marvel film that will probably ever be created. I don't see how Marvel could ever top this, but getting to see these characters all together at least one last time was a reward all on its own.This film is an emotional rollercoaster with some of the coolest superhero plot lines ever drawn up. It's straight up the most epic Marvel film that will probably ever be created. I don't see how Marvel could ever top this, but getting to see these characters all together at least one last time was a reward all on its own."
78,"Oct 16, 2019",9,"Endgame is certainly one of its kind. A movie that will be marked as the film of this decade. Building up from Iron Man to Captain Marvel, a 10 journey filled with joy, adventure and tears. And we need a perfect ending to all of that. Endgame is the perfect ending. A movie that has everything a fan will ever dream of, an amazing cast and a wonderful climax. It is such a huge payoff from 10 years worth of building up. To look at this from a Fan's perspective, it is an awesome movie and it is a masterpiece. But to look at this from a critic's perspective, it is not the best movie. It certainly lacks some elements to a perfect movie. But this to me, is such a wonderful movie and I definitely loved it. It has everything I wanted and I'm gonna give this movie a 9/10."
